CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-07 00:00,cm,215,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-08 00:00,cm,237,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-09 00:00,cm,225,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-10 00:00,cm,172,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-11 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-12 00:00,cm,137,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-13 00:00,cm,130,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-14 00:00,cm,140,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-15 00:00,cm,163,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-16 00:00,cm,171,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-17 00:00,cm,187,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-18 00:00,cm,206,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-19 00:00,cm,236,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-20 00:00,cm,197,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-21 00:00,cm,189,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-22 00:00,cm,252,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-23 00:00,cm,248,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-24 00:00,cm,225,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-25 00:00,cm,250,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-26 00:00,cm,225,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-27 00:00,cm,220,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-28 00:00,cm,210,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-29 00:00,cm,258,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-30 00:00,cm,273,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-05-31 00:00,cm,303,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-01 00:00,cm,287,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-02 00:00,cm,248,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-03 00:00,cm,203,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-04 00:00,cm,218,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-05 00:00,cm,205,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-06 00:00,cm,171,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-07 00:00,cm,165,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-08 00:00,cm,200,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-09 00:00,cm,224,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-10 00:00,cm,272,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-11 00:00,cm,299,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-12 00:00,cm,293,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-13 00:00,cm,279,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-14 00:00,cm,233,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-15 00:00,cm,209,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-16 00:00,cm,214,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-17 00:00,cm,246,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-18 00:00,cm,219,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-19 00:00,cm,210,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-20 00:00,cm,170,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-21 00:00,cm,160,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-22 00:00,cm,156,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-23 00:00,cm,195,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-24 00:00,cm,178,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-25 00:00,cm,168,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-26 00:00,cm,205,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-27 00:00,cm,225,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-28 00:00,cm,224,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-29 00:00,cm,238,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-06-30 00:00,cm,235,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-01 00:00,cm,230,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-02 00:00,cm,269,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-03 00:00,cm,237,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-04 00:00,cm,185,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-05 00:00,cm,175,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-06 00:00,cm,158,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-07 00:00,cm,146,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-08 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-09 00:00,cm,166,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-10 00:00,cm,135,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-11 00:00,cm,122,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-12 00:00,cm,103,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-13 00:00,cm,102,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-14 00:00,cm,127,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-15 00:00,cm,137,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-16 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-17 00:00,cm,188,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-18 00:00,cm,145,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-19 00:00,cm,185,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-20 00:00,cm,198,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-21 00:00,cm,154,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-22 00:00,cm,159,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-23 00:00,cm,163,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-24 00:00,cm,171,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-25 00:00,cm,164,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-26 00:00,cm,166,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-27 00:00,cm,153,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-28 00:00,cm,135,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-29 00:00,cm,122,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-07-30 00:00,cm,121,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-01 00:00,cm,163,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-02 00:00,cm,160,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-03 00:00,cm,180,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-04 00:00,cm,140,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-05 00:00,cm,141,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-06 00:00,cm,142,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-07 00:00,cm,126,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-08 00:00,cm,117,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-09 00:00,cm,121,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-10 00:00,cm,149,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-11 00:00,cm,156,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-12 00:00,cm,135,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-13 00:00,cm,118,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-14 00:00,cm,90,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-15 00:00,cm,86,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-16 00:00,cm,94,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-17 00:00,cm,85,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-18 00:00,cm,82,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-19 00:00,cm,125,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-20 00:00,cm,137,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-21 00:00,cm,133,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-22 00:00,cm,183,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-23 00:00,cm,189,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-24 00:00,cm,165,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-25 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-26 00:00,cm,124,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-27 00:00,cm,151,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-28 00:00,cm,138,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-08-29 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-01 00:00,cm,124,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-02 00:00,cm,143,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-03 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-04 00:00,cm,127,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-05 00:00,cm,100,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-06 00:00,cm,100,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-07 00:00,cm,122,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-08 00:00,cm,127,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-09 00:00,cm,147,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-10 00:00,cm,117,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-11 00:00,cm,137,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-12 00:00,cm,152,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-13 00:00,cm,144,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-14 00:00,cm,124,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-15 00:00,cm,112,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-16 00:00,cm,115,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-17 00:00,cm,109,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-18 00:00,cm,131,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-19 00:00,cm,162,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-20 00:00,cm,194,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-21 00:00,cm,232,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-22 00:00,cm,246,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-23 00:00,cm,192,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-24 00:00,cm,170,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-25 00:00,cm,191,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-26 00:00,cm,165,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-27 00:00,cm,123,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-28 00:00,cm,101,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-29 00:00,cm,87,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-09-30 00:00,cm,95,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-01 00:00,cm,134,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-02 00:00,cm,151,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-03 00:00,cm,120,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-04 00:00,cm,138,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-05 00:00,cm,190,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-06 00:00,cm,171,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-07 00:00,cm,177,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-08 00:00,cm,164,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-09 00:00,cm,135,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-10 00:00,cm,157,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-11 00:00,cm,163,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-12 00:00,cm,156,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-13 00:00,cm,220,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-14 00:00,cm,230,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-15 00:00,cm,245,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-16 00:00,cm,208,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-17 00:00,cm,215,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-18 00:00,cm,223,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-19 00:00,cm,221,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-20 00:00,cm,197,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-21 00:00,cm,167,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-22 00:00,cm,159,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-23 00:00,cm,129,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-24 00:00,cm,117,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-25 00:00,cm,143,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-26 00:00,cm,173,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-27 00:00,cm,184,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-28 00:00,cm,170,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-29 00:00,cm,160,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-30 00:00,cm,175,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-10-31 00:00,cm,253,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-01 00:00,cm,218,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-02 00:00,cm,227,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-03 00:00,cm,284,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-04 00:00,cm,261,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-05 00:00,cm,233,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-06 00:00,cm,283,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-07 00:00,cm,292,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-08 00:00,cm,274,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-09 00:00,cm,272,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-10 00:00,cm,237,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-11 00:00,cm,286,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-12 00:00,cm,262,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-13 00:00,cm,207,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-14 00:00,cm,203,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-15 00:00,cm,186,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-16 00:00,cm,172,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-17 00:00,cm,175,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-18 00:00,cm,162,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-19 00:00,cm,188,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-20 00:00,cm,183,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-21 00:00,cm,189,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-22 00:00,cm,173,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-23 00:00,cm,177,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-24 00:00,cm,240,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-25 00:00,cm,263,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-26 00:00,cm,259,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-27 00:00,cm,239,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-28 00:00,cm,238,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-29 00:00,cm,218,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-11-30 00:00,cm,214,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-01 00:00,cm,188,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-02 00:00,cm,150,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-03 00:00,cm,129,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-04 00:00,cm,141,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-05 00:00,cm,166,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-06 00:00,cm,140,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-07 00:00,cm,129,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-08 00:00,cm,126,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-09 00:00,cm,112,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-10 00:00,cm,118,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-11 00:00,cm,137,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-12 00:00,cm,124,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-13 00:00,cm,112,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-14 00:00,cm,119,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-15 00:00,cm,95,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-16 00:00,cm,148,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-17 00:00,cm,144,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-18 00:00,cm,145,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-19 00:00,cm,152,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2015-12-20 00:00,cm,152,Preliminar
